Date,Bond_Yield_10Y,PE,ERP,IndexCode,IndexName,Currency,BondCode
2005-04-08,,,,300,沪深300,CNY,CN10Y
2005-04-11,,,,300,沪深300,CNY,CN10Y
2005-04-12,,,,300,沪深300,CNY,CN10Y
2005-04-13,,,,300,沪深300,CNY,CN10Y
2005-04-14,,,,300,沪深300,CNY,CN10Y
2005-04-15,,,,300,沪深300,CNY,CN10Y
2005-04-18,,,,300,沪深300,CNY,CN10Y
2005-04-19,,,,300,沪深300,CNY,CN10Y
2005-04-20,,,,300,沪深300,CNY,CN10Y
2005-04-21,,,,300,沪深300,CNY,CN10Y
2005-04-22,,,,300,沪深300,CNY,CN10Y
2005-04-25,,,,300,沪深300,CNY,CN10Y
2005-04-26,,,,300,沪深300,CNY,CN10Y
2005-04-27,,,,300,沪深300,CNY,CN10Y
2005-04-28,,,,300,沪深300,CNY,CN10Y
2005-04-29,,,,300,沪深300,CNY,CN10Y
2005-05-09,,,,300,沪深300,CNY,CN10Y
2005-05-10,,,,300,沪深300,CNY,CN10Y
2005-05-11,,,,300,沪深300,CNY,CN10Y
2005-05-12,,,,300,沪深300,CNY,CN10Y
2005-05-13,,,,300,沪深300,CNY,CN10Y
2005-05-16,,,,300,沪深300,CNY,CN10Y
2005-05-17,,,,300,沪深300,CNY,CN10Y
2005-05-18,,,,300,沪深300,CNY,CN10Y
2005-05-19,,,,300,沪深300,CNY,CN10Y
2005-05-20,,,,300,沪深300,CNY,CN10Y
2005-05-23,,,,300,沪深300,CNY,CN10Y
2005-05-24,,,,300,沪深300,CNY,CN10Y
2005-05-25,,,,300,沪深300,CNY,CN10Y
2005-05-26,,,,300,沪深300,CNY,CN10Y
2005-05-27,,,,300,沪深300,CNY,CN10Y
2005-05-30,,,,300,沪深300,CNY,CN10Y
2005-05-31,,,,300,沪深300,CNY,CN10Y
2005-06-01,,,,300,沪深300,CNY,CN10Y
2005-06-02,,,,300,沪深300,CNY,CN10Y
2005-06-03,,,,300,沪深300,CNY,CN10Y
2005-06-06,,,,300,沪深300,CNY,CN10Y
2005-06-07,,,,300,沪深300,CNY,CN10Y
2005-06-08,,,,300,沪深300,CNY,CN10Y
2005-06-09,,,,300,沪深300,CNY,CN10Y
2005-06-10,,,,300,沪深300,CNY,CN10Y
2005-06-13,,,,300,沪深300,CNY,CN10Y
2005-06-14,,,,300,沪深300,CNY,CN10Y
2005-06-15,,,,300,沪深300,CNY,CN10Y
2005-06-16,,,,300,沪深300,CNY,CN10Y
2005-06-17,,,,300,沪深300,CNY,CN10Y
2005-06-20,,,,300,沪深300,CNY,CN10Y
2005-06-21,,,,300,沪深300,CNY,CN10Y
2005-06-22,,,,300,沪深300,CNY,CN10Y
2005-06-23,,,,300,沪深300,CNY,CN10Y
2005-06-24,,,,300,沪深300,CNY,CN10Y
2005-06-27,,,,300,沪深300,CNY,CN10Y
2005-06-28,,,,300,沪深300,CNY,CN10Y
2005-06-29,,,,300,沪深300,CNY,CN10Y
2005-06-30,,,,300,沪深300,CNY,CN10Y
2005-07-01,,,,300,沪深300,CNY,CN10Y
2005-07-04,,,,300,沪深300,CNY,CN10Y
2005-07-05,,,,300,沪深300,CNY,CN10Y
2005-07-06,,,,300,沪深300,CNY,CN10Y
2005-07-07,,,,300,沪深300,CNY,CN10Y
2005-07-08,,,,300,沪深300,CNY,CN10Y
2005-07-11,,,,300,沪深300,CNY,CN10Y
2005-07-12,,,,300,沪深300,CNY,CN10Y
2005-07-13,,,,300,沪深300,CNY,CN10Y
2005-07-14,,,,300,沪深300,CNY,CN10Y
2005-07-15,,,,300,沪深300,CNY,CN10Y
2005-07-18,,,,300,沪深300,CNY,CN10Y
2005-07-19,,,,300,沪深300,CNY,CN10Y
2005-07-20,,,,300,沪深300,CNY,CN10Y
2005-07-21,,,,300,沪深300,CNY,CN10Y
2005-07-22,,,,300,沪深300,CNY,CN10Y
2005-07-25,,,,300,沪深300,CNY,CN10Y
2005-07-26,,,,300,沪深300,CNY,CN10Y
2005-07-27,,,,300,沪深300,CNY,CN10Y
2005-07-28,,,,300,沪深300,CNY,CN10Y
2005-07-29,,,,300,沪深300,CNY,CN10Y
2005-08-01,,,,300,沪深300,CNY,CN10Y
2005-08-02,,,,300,沪深300,CNY,CN10Y
2005-08-03,,,,300,沪深300,CNY,CN10Y
2005-08-04,,,,300,沪深300,CNY,CN10Y
2005-08-05,,,,300,沪深300,CNY,CN10Y
2005-08-08,,,,300,沪深300,CNY,CN10Y
2005-08-09,,,,300,沪深300,CNY,CN10Y
2005-08-10,,,,300,沪深300,CNY,CN10Y
2005-08-11,,,,300,沪深300,CNY,CN10Y
2005-08-12,,,,300,沪深300,CNY,CN10Y
2005-08-15,,,,300,沪深300,CNY,CN10Y
2005-08-16,,,,300,沪深300,CNY,CN10Y
2005-08-17,,,,300,沪深300,CNY,CN10Y
2005-08-18,,,,300,沪深300,CNY,CN10Y
2005-08-19,,,,300,沪深300,CNY,CN10Y
2005-08-22,,,,300,沪深300,CNY,CN10Y
2005-08-23,,,,300,沪深300,CNY,CN10Y
2005-08-24,,,,300,沪深300,CNY,CN10Y
2005-08-25,,,,300,沪深300,CNY,CN10Y
2005-08-26,,,,300,沪深300,CNY,CN10Y
2005-08-29,,,,300,沪深300,CNY,CN10Y
2005-08-30,,,,300,沪深300,CNY,CN10Y
2005-08-31,,,,300,沪深300,CNY,CN10Y
2005-09-01,,,,300,沪深300,CNY,CN10Y
2005-09-02,,,,300,沪深300,CNY,CN10Y
2005-09-05,,,,300,沪深300,CNY,CN10Y
2005-09-06,,,,300,沪深300,CNY,CN10Y
2005-09-07,,,,300,沪深300,CNY,CN10Y
2005-09-08,,,,300,沪深300,CNY,CN10Y
2005-09-09,,,,300,沪深300,CNY,CN10Y
2005-09-12,,,,300,沪深300,CNY,CN10Y
2005-09-13,,,,300,沪深300,CNY,CN10Y
2005-09-14,,,,300,沪深300,CNY,CN10Y
2005-09-15,,,,300,沪深300,CNY,CN10Y
2005-09-16,,,,300,沪深300,CNY,CN10Y
2005-09-19,,,,300,沪深300,CNY,CN10Y
2005-09-20,,,,300,沪深300,CNY,CN10Y
2005-09-21,,,,300,沪深300,CNY,CN10Y
2005-09-22,,,,300,沪深300,CNY,CN10Y
2005-09-23,,,,300,沪深300,CNY,CN10Y
2005-09-26,,,,300,沪深300,CNY,CN10Y
2005-09-27,,,,300,沪深300,CNY,CN10Y
2005-09-28,,,,300,沪深300,CNY,CN10Y
2005-09-29,,,,300,沪深300,CNY,CN10Y
2005-09-30,,,,300,沪深300,CNY,CN10Y
2005-10-10,,,,300,沪深300,CNY,CN10Y
2005-10-11,,,,300,沪深300,CNY,CN10Y
2005-10-12,,,,300,沪深300,CNY,CN10Y
2005-10-13,,,,300,沪深300,CNY,CN10Y
2005-10-14,,,,300,沪深300,CNY,CN10Y
2005-10-17,,,,300,沪深300,CNY,CN10Y
2005-10-18,,,,300,沪深300,CNY,CN10Y
2005-10-19,,,,300,沪深300,CNY,CN10Y
2005-10-20,,,,300,沪深300,CNY,CN10Y
2005-10-21,,,,300,沪深300,CNY,CN10Y
2005-10-24,,,,300,沪深300,CNY,CN10Y
2005-10-25,,,,300,沪深300,CNY,CN10Y
2005-10-26,,,,300,沪深300,CNY,CN10Y
2005-10-27,,,,300,沪深300,CNY,CN10Y
2005-10-28,,,,300,沪深300,CNY,CN10Y
2005-10-31,,,,300,沪深300,CNY,CN10Y
2005-11-01,,,,300,沪深300,CNY,CN10Y
2005-11-02,,,,300,沪深300,CNY,CN10Y
2005-11-03,,,,300,沪深300,CNY,CN10Y
2005-11-04,,,,300,沪深300,CNY,CN10Y
2005-11-07,,,,300,沪深300,CNY,CN10Y
2005-11-08,,,,300,沪深300,CNY,CN10Y
2005-11-09,,,,300,沪深300,CNY,CN10Y
2005-11-10,,,,300,沪深300,CNY,CN10Y
2005-11-11,,,,300,沪深300,CNY,CN10Y
2005-11-14,,,,300,沪深300,CNY,CN10Y
2005-11-15,,,,300,沪深300,CNY,CN10Y
2005-11-16,,,,300,沪深300,CNY,CN10Y
2005-11-17,,,,300,沪深300,CNY,CN10Y
2005-11-18,,,,300,沪深300,CNY,CN10Y
2005-11-21,,,,300,沪深300,CNY,CN10Y
2005-11-22,,,,300,沪深300,CNY,CN10Y
2005-11-23,,,,300,沪深300,CNY,CN10Y
2005-11-24,,,,300,沪深300,CNY,CN10Y
2005-11-25,,,,300,沪深300,CNY,CN10Y
2005-11-28,,,,300,沪深300,CNY,CN10Y
2005-11-29,,,,300,沪深300,CNY,CN10Y
2005-11-30,,,,300,沪深300,CNY,CN10Y
2005-12-01,,,,300,沪深300,CNY,CN10Y
2005-12-02,,,,300,沪深300,CNY,CN10Y
2005-12-05,,,,300,沪深300,CNY,CN10Y
2005-12-06,,,,300,沪深300,CNY,CN10Y
2005-12-07,,,,300,沪深300,CNY,CN10Y
2005-12-08,,,,300,沪深300,CNY,CN10Y
2005-12-09,,,,300,沪深300,CNY,CN10Y
2005-12-12,,,,300,沪深300,CNY,CN10Y
2005-12-13,,,,300,沪深300,CNY,CN10Y
2005-12-14,,,,300,沪深300,CNY,CN10Y
2005-12-15,,,,300,沪深300,CNY,CN10Y
2005-12-16,,,,300,沪深300,CNY,CN10Y
2005-12-19,,,,300,沪深300,CNY,CN10Y
2005-12-20,,,,300,沪深300,CNY,CN10Y
2005-12-21,,,,300,沪深300,CNY,CN10Y
2005-12-22,,,,300,沪深300,CNY,CN10Y
2005-12-23,,,,300,沪深300,CNY,CN10Y
2005-12-26,,,,300,沪深300,CNY,CN10Y
2005-12-27,,,,300,沪深300,CNY,CN10Y
2005-12-28,,,,300,沪深300,CNY,CN10Y
2005-12-29,,,,300,沪深300,CNY,CN10Y
2005-12-30,,,,300,沪深300,CNY,CN10Y
2006-01-04,,,,300,沪深300,CNY,CN10Y
2006-01-05,,,,300,沪深300,CNY,CN10Y
2006-01-06,,,,300,沪深300,CNY,CN10Y
2006-01-09,,,,300,沪深300,CNY,CN10Y
2006-01-10,,,,300,沪深300,CNY,CN10Y
2006-01-11,,,,300,沪深300,CNY,CN10Y
2006-01-12,,,,300,沪深300,CNY,CN10Y
2006-01-13,,,,300,沪深300,CNY,CN10Y
2006-01-16,,,,300,沪深300,CNY,CN10Y
2006-01-17,,,,300,沪深300,CNY,CN10Y
2006-01-18,,,,300,沪深300,CNY,CN10Y
2006-01-19,,,,300,沪深300,CNY,CN10Y
2006-01-20,,,,300,沪深300,CNY,CN10Y
2006-01-23,,,,300,沪深300,CNY,CN10Y
2006-01-24,,,,300,沪深300,CNY,CN10Y
2006-01-25,,,,300,沪深300,CNY,CN10Y
2006-02-06,,,,300,沪深300,CNY,CN10Y
2006-02-07,,,,300,沪深300,CNY,CN10Y
2006-02-08,,,,300,沪深300,CNY,CN10Y
2006-02-09,,,,300,沪深300,CNY,CN10Y
2006-02-10,,,,300,沪深300,CNY,CN10Y
2006-02-13,,,,300,沪深300,CNY,CN10Y
2006-02-14,,,,300,沪深300,CNY,CN10Y
2006-02-15,,,,300,沪深300,CNY,CN10Y
2006-02-16,,,,300,沪深300,CNY,CN10Y
2006-02-17,,,,300,沪深300,CNY,CN10Y
2006-02-20,,,,300,沪深300,CNY,CN10Y
2006-02-21,,,,300,沪深300,CNY,CN10Y
2006-02-22,,,,300,沪深300,CNY,CN10Y
2006-02-23,,,,300,沪深300,CNY,CN10Y
2006-02-24,,,,300,沪深300,CNY,CN10Y
2006-02-27,,,,300,沪深300,CNY,CN10Y
2006-02-28,,,,300,沪深300,CNY,CN10Y
2006-03-01,0.0289999999999999,,,300,沪深300,CNY,CN10Y
2006-03-02,0.0289999999999999,,,300,沪深300,CNY,CN10Y
2006-03-03,0.0287,,,300,沪深300,CNY,CN10Y
2006-03-06,0.0293,,,300,沪深300,CNY,CN10Y
2006-03-07,0.0289999999999999,,,300,沪深300,CNY,CN10Y
2006-03-08,0.0288,,,300,沪深300,CNY,CN10Y
2006-03-09,0.0288,,,300,沪深300,CNY,CN10Y
2006-03-10,0.0289,,,300,沪深300,CNY,CN10Y
2006-03-13,0.0289999999999999,,,300,沪深300,CNY,CN10Y
2006-03-14,0.0289999999999999,,,300,沪深300,CNY,CN10Y
